id,text,isRecommended,idGoogleTask,idGoogleTaskList,createdAt,updatedAt,attemptedAt,completedAt,endAt,startAt,idRepeat,idRoutineIteration,idRoutineRepeat,idTodoRepeat,idRoutine,idTodo,idTodoTimePair
3519,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.707,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-18 00:00:00,2021-11-18 00:00:00,NULL,115,NULL,NULL,NULL,39,NULL
30467,Walk Bentley,0,NULL,NULL,2022-03-09 14:27:21.757,2022-03-20 15:12:41.0319,2022-03-20 15:12:41,2022-03-20 15:12:41,2022-03-20 00:00:00,2022-03-20 00:00:00,NULL,1212,NULL,30,NULL,20,NULL
32787,Schedule lawn treatment,0,NULL,NULL,2022-04-20 16:52:06.183,2022-04-22 11:26:03.822431,2022-04-22 11:26:03,2022-04-22 11:26:03,NULL,2022-04-21 00:00:00,NULL,NULL,NULL,NULL,NULL,239,NULL
30809,Meditate,0,NULL,NULL,2022-03-09 14:27:25.713,2022-04-22 11:28:22.435256,2022-04-22 11:28:22,2022-04-22 11:28:22,2022-04-21 00:00:00,2022-04-21 00:00:00,NULL,1244,NULL,23,NULL,12,NULL
30305,Wash your face,0,NULL,NULL,2022-03-09 14:27:19.396,2022-04-22 11:31:10.475397,2022-04-22 11:31:10,2022-04-22 11:31:10,2022-04-22 00:00:00,2022-04-22 00:00:00,NULL,1245,NULL,33,NULL,30,NULL
30504,Walk Bentley,0,NULL,NULL,2022-03-09 14:27:21.926,2022-04-26 09:11:15.11637,2022-04-26 09:11:15,2022-04-26 09:11:15,2022-04-26 00:00:00,2022-04-26 00:00:00,NULL,1249,NULL,30,NULL,20,NULL
30840,Feed Bentley,0,NULL,NULL,2022-03-09 14:27:26.308,2022-03-21 08:28:19.139816,2022-03-21 08:28:18,2022-03-21 08:28:18,2022-03-21 00:00:00,2022-03-21 00:00:00,NULL,1213,NULL,22,NULL,11,NULL
30808,Meditate,0,NULL,NULL,2022-03-09 14:27:25.71,2022-04-20 20:53:24.639515,2022-04-20 20:53:24,2022-04-20 20:53:24,2022-04-20 00:00:00,2022-04-20 00:00:00,NULL,1243,NULL,23,NULL,12,NULL
30685,Record breakfast,0,NULL,NULL,2022-03-09 14:27:24.374,2022-04-22 11:30:12.086448,2022-04-22 11:30:12,2022-04-22 11:30:12,2022-04-21 00:00:00,2022-04-21 00:00:00,NULL,1244,NULL,26,NULL,15,NULL
30629,Take medicine,0,NULL,NULL,2022-03-09 14:27:23.734,2022-04-27 09:53:56.866995,2022-04-27 09:53:56,2022-04-27 09:53:56,2022-04-27 00:00:00,2022-04-27 00:00:00,NULL,1250,NULL,27,NULL,16,NULL
32796,Buy dugout,0,NULL,NULL,2022-04-27 12:55:19.45,2022-04-28 12:43:19.993298,NULL,NULL,2022-04-28 00:00:00,2022-04-28 00:00:00,NULL,NULL,NULL,NULL,NULL,257,NULL
32795,Apply for job Sayeed recommended,0,NULL,NULL,2022-04-27 12:54:46.029,2022-04-29 08:57:23.852938,NULL,NULL,2022-04-29 00:00:00,2022-04-29 00:00:00,NULL,NULL,NULL,NULL,NULL,256,NULL
32797,Buy mat,0,NULL,NULL,2022-04-27 13:00:29.462,2022-05-07 14:41:55.423388,2022-05-07 14:41:55,2022-05-07 14:41:55,2022-05-04 00:00:00,2022-05-04 00:00:00,NULL,NULL,NULL,NULL,NULL,255,179
2258,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.653,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-09 00:00:00,2021-08-09 00:00:00,NULL,84,NULL,NULL,NULL,38,NULL
2260,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.667,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-11 00:00:00,2021-08-11 00:00:00,NULL,85,NULL,NULL,NULL,38,NULL
2261,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.675,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-12 00:00:00,2021-08-12 00:00:00,NULL,69,NULL,NULL,NULL,38,NULL
2262,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.683,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-13 00:00:00,2021-08-13 00:00:00,NULL,86,NULL,NULL,NULL,38,NULL
2263,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.69,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-14 00:00:00,2021-08-14 00:00:00,NULL,70,NULL,NULL,NULL,38,NULL
2264,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.696,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-15 00:00:00,2021-08-15 00:00:00,NULL,87,NULL,NULL,NULL,38,NULL
3299,Return diapers for mom,0,NULL,NULL,2021-08-09 15:20:18.623,2022-01-05 10:44:47.53919,NULL,NULL,NULL,2021-08-09 00:00:00,NULL,NULL,NULL,NULL,NULL,68,NULL
3300,Return diapers for mom,0,NULL,NULL,2021-08-09 15:23:26.877,2022-01-05 10:44:47.53919,NULL,NULL,NULL,2021-08-09 00:00:00,NULL,NULL,NULL,NULL,NULL,68,NULL
3370,Packs Mom's coat,0,NULL,NULL,2021-09-01 11:00:54.664,2022-04-20 14:38:33.058783,2021-09-02 10:11:13,2021-09-02 10:11:13,NULL,2021-09-01 00:00:00,NULL,NULL,NULL,NULL,NULL,108,55
30560,Brush your teeth,0,NULL,NULL,2022-03-09 14:27:22.897,2022-04-20 20:53:28.565293,2022-04-20 20:53:28,2022-04-20 20:53:28,2022-04-20 00:00:00,2022-04-20 00:00:00,NULL,1243,NULL,29,NULL,19,NULL
30243,Put on lotion,0,NULL,NULL,2022-03-09 14:27:18.621,2022-04-22 11:31:08.894627,2022-04-22 11:31:08,2022-04-22 11:31:08,2022-04-22 00:00:00,2022-04-22 00:00:00,NULL,1245,NULL,34,NULL,31,NULL
30059,Morning Joy,0,NULL,NULL,2022-03-09 14:27:16.405,2022-04-22 11:31:37.669753,2022-04-22 11:31:37,2022-04-22 11:31:37,2022-04-22 00:00:00,2022-04-22 00:00:00,NULL,NULL,NULL,39,NULL,144,NULL
2265,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.703,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-16 00:00:00,2021-08-16 00:00:00,NULL,71,NULL,NULL,NULL,38,NULL
2266,Piano lessons,0,NULL,NULL,2021-08-09 14:31:35.71,2022-01-05 10:44:47.555998,NULL,NULL,2021-08-17 00:00:00,2021-08-17 00:00:00,NULL,88,NULL,NULL,NULL,38,NULL
3361,De-Briefing,0,NULL,NULL,2021-08-21 00:52:09.22,2022-01-05 10:44:47.52315,NULL,NULL,NULL,2021-08-21 00:00:00,NULL,NULL,NULL,NULL,NULL,99,NULL
3303,Return diapers for mom,0,NULL,NULL,2021-08-09 15:28:15.902,2022-01-05 10:44:47.53919,NULL,NULL,NULL,2021-08-09 00:00:00,NULL,NULL,NULL,NULL,NULL,68,NULL
32788,It's ok fish,0,NULL,NULL,2022-04-21 10:38:19.912,2022-04-21 10:38:23.016099,2022-04-21 10:38:22,2022-04-21 10:38:22,NULL,2022-04-21 00:00:00,NULL,NULL,NULL,NULL,NULL,241,NULL
2387,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.088,2022-01-05 10:44:47.557179,2021-08-10 13:21:20,2021-08-10 13:21:20,2021-08-10 00:00:00,2021-08-10 00:00:00,NULL,68,NULL,NULL,NULL,33,NULL
2405,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.248,2022-01-05 10:44:47.557179,NULL,NULL,2021-08-28 00:00:00,2021-08-28 00:00:00,NULL,77,NULL,NULL,NULL,33,NULL
2407,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.265,2022-01-05 10:44:47.557179,2021-08-30 11:28:31,2021-08-30 11:28:31,2021-08-30 00:00:00,2021-08-30 00:00:00,NULL,78,NULL,NULL,NULL,33,NULL
2409,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.283,2022-01-05 10:44:47.557179,NULL,NULL,2021-09-01 00:00:00,2021-09-01 00:00:00,NULL,79,NULL,NULL,NULL,33,NULL
2411,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.299,2022-01-05 10:44:47.557179,NULL,NULL,2021-09-03 00:00:00,2021-09-03 00:00:00,NULL,80,NULL,NULL,NULL,33,NULL
2413,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.314,2022-01-05 10:44:47.557179,NULL,NULL,2021-09-05 00:00:00,2021-09-05 00:00:00,NULL,81,NULL,NULL,NULL,33,NULL
2415,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.334,2022-01-05 10:44:47.557179,NULL,NULL,2021-09-07 00:00:00,2021-09-07 00:00:00,NULL,82,NULL,NULL,NULL,33,NULL
2417,Put on deodorant,0,NULL,NULL,2021-08-09 14:31:37.374,2022-01-05 10:44:47.557179,NULL,NULL,2021-09-09 00:00:00,2021-09-09 00:00:00,NULL,83,NULL,NULL,NULL,33,NULL
3520,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.712,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-19 00:00:00,2021-11-19 00:00:00,NULL,116,NULL,NULL,NULL,39,NULL
3521,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.717,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-20 00:00:00,2021-11-20 00:00:00,NULL,117,NULL,NULL,NULL,39,NULL
3522,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.722,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-21 00:00:00,2021-11-21 00:00:00,NULL,118,NULL,NULL,NULL,39,NULL
3524,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.73,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-23 00:00:00,2021-11-23 00:00:00,NULL,120,NULL,NULL,NULL,39,NULL
3526,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.739,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-25 00:00:00,2021-11-25 00:00:00,NULL,122,NULL,NULL,NULL,39,NULL
3528,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.749,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-27 00:00:00,2021-11-27 00:00:00,NULL,124,NULL,NULL,NULL,39,NULL
3530,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.759,2022-01-05 10:44:47.556036,NULL,NULL,2021-11-29 00:00:00,2021-11-29 00:00:00,NULL,126,NULL,NULL,NULL,39,NULL
3532,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.769,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-01 00:00:00,2021-12-01 00:00:00,NULL,128,NULL,NULL,NULL,39,NULL
3534,Mental Exercise,0,NULL,NULL,2021-11-03 11:09:32.779,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-03 00:00:00,2021-12-03 00:00:00,NULL,130,NULL,NULL,NULL,39,NULL
4823,Mental Exercise,0,NULL,NULL,2021-12-20 09:44:03.571,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-20 00:00:00,2021-12-20 00:00:00,NULL,162,NULL,NULL,NULL,39,NULL
4824,Mental Exercise,0,NULL,NULL,2021-12-20 09:44:03.597,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-21 00:00:00,2021-12-21 00:00:00,NULL,131,NULL,NULL,NULL,39,NULL
4825,Mental Exercise,0,NULL,NULL,2021-12-20 09:44:03.602,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-22 00:00:00,2021-12-22 00:00:00,NULL,163,NULL,NULL,NULL,39,NULL
4827,Mental Exercise,0,NULL,NULL,2021-12-20 09:44:03.611,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-24 00:00:00,2021-12-24 00:00:00,NULL,259,NULL,NULL,NULL,39,NULL
4828,Mental Exercise,0,NULL,NULL,2021-12-20 09:44:03.619,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-25 00:00:00,2021-12-25 00:00:00,NULL,260,NULL,NULL,NULL,39,NULL
4829,Mental Exercise,0,NULL,NULL,2021-12-20 09:44:03.624,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-26 00:00:00,2021-12-26 00:00:00,NULL,261,NULL,NULL,NULL,39,NULL
18876,Mental Exercise,0,NULL,NULL,2021-12-30 01:33:16.022,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-30 00:00:00,2021-12-30 00:00:00,NULL,473,NULL,NULL,NULL,39,NULL
18877,Mental Exercise,0,NULL,NULL,2021-12-30 01:33:16.052,2022-01-05 10:44:47.556036,NULL,NULL,2021-12-31 00:00:00,2021-12-31 00:00:00,NULL,474,NULL,NULL,NULL,39,NULL
18878,Mental Exercise,0,NULL,NULL,2021-12-30 01:33:16.072,2022-01-05 10:44:47.556036,NULL,NULL,2022-01-01 00:00:00,2022-01-01 00:00:00,NULL,475,NULL,NULL,NULL,39,NULL
18879,Mental Exercise,0,NULL,NULL,2021-12-30 01:33:16.129,2022-01-05 10:44:47.556036,NULL,NULL,2022-01-02 00:00:00,2022-01-02 00:00:00,NULL,476,NULL,NULL,NULL,39,NULL
3313,Buy creatine,0,NULL,NULL,2021-08-09 20:53:43.43,2022-04-20 14:38:33.058888,2021-08-11 18:09:02,2021-08-11 18:09:02,NULL,2021-08-10 00:00:00,NULL,NULL,NULL,NULL,NULL,79,32
32805,Practice 10 Minutes: I Know That You Like My Style Routine,0,NULL,NULL,2022-04-28 12:34:42.487,2022-04-28 20:19:03.57366,2022-04-28 20:19:02,2022-04-28 20:19:02,2022-04-28 00:00:00,2022-04-28 00:00:00,NULL,NULL,NULL,50,NULL,259,NULL
20376,Meditate for 15 minutes,0,NULL,NULL,2021-12-30 01:33:48.489,2022-01-05 10:44:47.560616,2022-01-04 13:12:15,2022-01-04 13:12:15,2022-01-04 00:00:00,2022-01-04 00:00:00,NULL,478,NULL,NULL,NULL,12,NULL
20377,Meditate for 15 minutes,0,NULL,NULL,2021-12-30 01:33:48.503,2022-01-05 10:44:47.560616,NULL,NULL,2022-01-05 00:00:00,2022-01-05 00:00:00,NULL,479,NULL,NULL,NULL,12,NULL
32670,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.239,2022-03-22 14:53:15.239,NULL,NULL,2022-03-23 00:00:00,2022-03-23 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32671,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.266,2022-03-22 14:53:15.266,NULL,NULL,2022-03-24 00:00:00,2022-03-24 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32672,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.289,2022-03-22 14:53:15.289,NULL,NULL,2022-03-25 00:00:00,2022-03-25 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32673,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.317,2022-03-22 14:53:15.317,NULL,NULL,2022-03-26 00:00:00,2022-03-26 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32674,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.34,2022-03-22 14:53:15.34,NULL,NULL,2022-03-27 00:00:00,2022-03-27 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32677,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.402,2022-03-22 14:53:15.402,NULL,NULL,2022-03-30 00:00:00,2022-03-30 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32681,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.483,2022-03-22 14:53:15.483,NULL,NULL,2022-04-03 00:00:00,2022-04-03 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32687,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.598,2022-03-22 14:53:15.598,NULL,NULL,2022-04-09 00:00:00,2022-04-09 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32688,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.618,2022-03-22 14:53:15.618,NULL,NULL,2022-04-10 00:00:00,2022-04-10 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32691,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.677,2022-03-22 14:53:15.677,NULL,NULL,2022-04-13 00:00:00,2022-04-13 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32692,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.697,2022-03-22 14:53:15.697,NULL,NULL,2022-04-14 00:00:00,2022-04-14 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32693,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.716,2022-03-22 14:53:15.716,NULL,NULL,2022-04-15 00:00:00,2022-04-15 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32694,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.735,2022-03-22 14:53:15.735,NULL,NULL,2022-04-16 00:00:00,2022-04-16 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32695,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.754,2022-03-22 14:53:15.754,NULL,NULL,2022-04-17 00:00:00,2022-04-17 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32697,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.794,2022-03-22 14:53:15.794,NULL,NULL,2022-04-19 00:00:00,2022-04-19 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32698,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.814,2022-03-22 14:53:15.814,NULL,NULL,2022-04-20 00:00:00,2022-04-20 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32700,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.855,2022-03-22 14:53:15.855,NULL,NULL,2022-04-22 00:00:00,2022-04-22 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32701,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.875,2022-03-22 14:53:15.875,NULL,NULL,2022-04-23 00:00:00,2022-04-23 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32702,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.895,2022-03-22 14:53:15.895,NULL,NULL,2022-04-24 00:00:00,2022-04-24 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32707,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.99,2022-03-22 14:53:15.99,NULL,NULL,2022-04-29 00:00:00,2022-04-29 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32708,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.009,2022-03-22 14:53:16.009,NULL,NULL,2022-04-30 00:00:00,2022-04-30 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32709,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.029,2022-03-22 14:53:16.029,NULL,NULL,2022-05-01 00:00:00,2022-05-01 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32712,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.087,2022-03-22 14:53:16.087,NULL,NULL,2022-05-04 00:00:00,2022-05-04 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32714,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.128,2022-03-22 14:53:16.128,NULL,NULL,2022-05-06 00:00:00,2022-05-06 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32715,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.147,2022-03-22 14:53:16.147,NULL,NULL,2022-05-07 00:00:00,2022-05-07 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32716,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.166,2022-03-22 14:53:16.166,NULL,NULL,2022-05-08 00:00:00,2022-05-08 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32717,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.184,2022-03-22 14:53:16.184,NULL,NULL,2022-05-09 00:00:00,2022-05-09 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32718,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.205,2022-03-22 14:53:16.205,NULL,NULL,2022-05-10 00:00:00,2022-05-10 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32719,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.229,2022-03-22 14:53:16.229,NULL,NULL,2022-05-11 00:00:00,2022-05-11 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32720,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.252,2022-03-22 14:53:16.252,NULL,NULL,2022-05-12 00:00:00,2022-05-12 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32721,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.271,2022-03-22 14:53:16.271,NULL,NULL,2022-05-13 00:00:00,2022-05-13 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32722,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.291,2022-03-22 14:53:16.291,NULL,NULL,2022-05-14 00:00:00,2022-05-14 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32723,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.311,2022-03-22 14:53:16.311,NULL,NULL,2022-05-15 00:00:00,2022-05-15 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32724,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.331,2022-03-22 14:53:16.331,NULL,NULL,2022-05-16 00:00:00,2022-05-16 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32725,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.35,2022-03-22 14:53:16.35,NULL,NULL,2022-05-17 00:00:00,2022-05-17 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32726,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.368,2022-03-22 14:53:16.368,NULL,NULL,2022-05-18 00:00:00,2022-05-18 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32727,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.386,2022-03-22 14:53:16.386,NULL,NULL,2022-05-19 00:00:00,2022-05-19 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32728,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.405,2022-03-22 14:53:16.405,NULL,NULL,2022-05-20 00:00:00,2022-05-20 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32729,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.425,2022-03-22 14:53:16.425,NULL,NULL,2022-05-21 00:00:00,2022-05-21 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32730,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:16.444,2022-03-22 14:53:16.444,NULL,NULL,2022-05-22 00:00:00,2022-05-22 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32675,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.362,2022-03-29 08:00:39.583074,2022-03-29 08:00:39,2022-03-29 08:00:39,2022-03-28 00:00:00,2022-03-28 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32676,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.383,2022-03-29 21:46:50.42185,2022-03-29 21:46:50,2022-03-29 21:46:50,2022-03-29 00:00:00,2022-03-29 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32678,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.423,2022-04-01 09:50:21.60222,2022-04-01 09:50:21,2022-04-01 09:50:21,2022-03-31 00:00:00,2022-03-31 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32679,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.443,2022-04-02 11:34:00.267021,2022-04-02 11:34:00,2022-04-02 11:34:00,2022-04-01 00:00:00,2022-04-01 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32680,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.462,2022-04-02 20:56:50.508072,2022-04-02 20:56:50,2022-04-02 20:56:50,2022-04-02 00:00:00,2022-04-02 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32682,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.501,2022-04-04 21:07:18.010527,2022-04-04 21:07:17,2022-04-04 21:07:17,2022-04-04 00:00:00,2022-04-04 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32683,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.52,2022-04-05 19:30:15.550639,2022-04-05 19:30:15,2022-04-05 19:30:15,2022-04-05 00:00:00,2022-04-05 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32684,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.538,2022-04-07 09:55:14.292564,2022-04-07 09:55:13,2022-04-07 09:55:13,2022-04-06 00:00:00,2022-04-06 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32685,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.559,2022-04-07 17:58:42.336278,2022-04-07 17:58:42,2022-04-07 17:58:42,2022-04-07 00:00:00,2022-04-07 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32686,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.578,2022-04-09 13:45:23.053679,2022-04-09 13:45:23,2022-04-09 13:45:23,2022-04-08 00:00:00,2022-04-08 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32689,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.638,2022-04-12 07:30:55.16423,2022-04-12 07:30:55,2022-04-12 07:30:55,2022-04-11 00:00:00,2022-04-11 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32703,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.914,2022-04-26 09:10:41.038628,2022-04-26 09:10:41,2022-04-26 09:10:41,2022-04-25 00:00:00,2022-04-25 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32704,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.933,2022-04-27 09:44:10.285564,2022-04-27 09:44:10,2022-04-27 09:44:10,2022-04-26 00:00:00,2022-04-26 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
2158,Spanish lessons,0,NULL,NULL,2021-08-09 14:31:34.504,2022-01-05 10:44:47.553399,NULL,NULL,2021-09-06 00:00:00,2021-09-06 00:00:00,NULL,98,NULL,NULL,NULL,42,NULL
32690,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.657,2022-04-13 09:01:32.039885,2022-04-13 09:01:32,2022-04-13 09:01:32,2022-04-12 00:00:00,2022-04-12 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32696,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.775,2022-04-19 08:49:02.795034,2022-04-19 08:49:02,2022-04-19 08:49:02,2022-04-18 00:00:00,2022-04-18 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32699,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.836,2022-04-22 11:30:31.662884,2022-04-22 11:30:31,2022-04-22 11:30:31,2022-04-21 00:00:00,2022-04-21 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32705,Eat Lunch,0,NULL,NULL,2022-03-22 14:53:15.952,2022-04-28 10:40:27.196375,2022-04-28 10:40:27,2022-04-28 10:40:27,2022-04-27 00:00:00,2022-04-27 00:00:00,NULL,NULL,NULL,45,NULL,216,NULL
32806,Practice 10 Minutes: I Know That You Like My Style Routine,0,NULL,NULL,2022-04-28 12:34:42.537,2022-04-28 12:34:42.537,NULL,NULL,2022-04-30 00:00:00,2022-04-30 00:00:00,NULL,NULL,NULL,50,NULL,259,NULL
